Group,GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,Deck,Num,Side,Transported,TotalSpending
4797,1,Earth,True,PSO J318.5-22,16.0,False,G,783,S,True,0.0
4798,3,Mars,True,TRAPPIST-1e,31.0,False,F,975,P,True,0.0
4798,3,Mars,True,TRAPPIST-1e,0.0,False,F,975,P,True,0.0
4798,3,Mars,True,TRAPPIST-1e,10.0,False,F,975,P,True,0.0
4801,1,Earth,True,TRAPPIST-1e,10.0,False,G,773,P,False,0.0
4803,1,Earth,False,TRAPPIST-1e,55.0,False,F,977,P,False,1046.0
4804,3,Earth,False,TRAPPIST-1e,18.0,False,F,906,S,True,1362.0
4804,3,Earth,False,TRAPPIST-1e,7.0,False,G,785,S,True,0.0
4804,3,Earth,True,TRAPPIST-1e,1.0,False,G,785,S,True,0.0
4807,1,Earth,False,TRAPPIST-1e,44.0,False,G,776,P,False,887.0
4808,1,Mars,False,TRAPPIST-1e,27.0,False,E,299,P,False,1297.0
4810,1,Earth,False,PSO J318.5-22,20.0,False,G,244,S,False,806.0
4813,1,Europa,False,55 Cancri e,49.0,False,C,190,S,True,7862.0
4814,1,Earth,True,55 Cancri e,22.0,False,G,788,S,True,0.0
4815,1,Earth,False,55 Cancri e,21.0,False,F,907,S,True,603.0
4817,1,Mars,False,TRAPPIST-1e,26.0,False,F,979,P,False,1157.0
4818,1,Mars,False,TRAPPIST-1e,65.0,False,D,150,S,True,1056.0
4819,1,Mars,True,TRAPPIST-1e,20.0,False,F,980,P,True,0.0
4822,4,Mars,True,55 Cancri e,0.0,False,F,981,P,True,0.0
4822,4,Mars,True,TRAPPIST-1e,16.0,False,F,981,P,True,0.0
4822,4,Mars,True,TRAPPIST-1e,22.0,False,F,981,P,True,0.0
4822,4,Mars,False,TRAPPIST-1e,0.0,False,F,981,P,True,0.0
4823,1,Earth,False,TRAPPIST-1e,21.0,False,G,777,P,False,784.0
4827,1,Earth,True,PSO J318.5-22,30.0,False,G,789,S,True,0.0
4828,1,Earth,False,55 Cancri e,14.0,False,G,778,P,True,919.0
4829,1,Mars,False,TRAPPIST-1e,45.0,False,F,982,P,False,1238.0
4830,1,Earth,False,TRAPPIST-1e,22.0,False,F,983,P,False,804.0
4831,1,Mars,True,TRAPPIST-1e,21.0,False,F,984,P,True,0.0
4832,1,Earth,False,TRAPPIST-1e,37.0,False,E,301,P,False,983.0
4836,2,Mars,True,TRAPPIST-1e,29.0,False,F,911,S,True,0.0
4836,2,Mars,False,TRAPPIST-1e,29.0,True,F,911,S,True,1925.0
4837,1,Earth,False,TRAPPIST-1e,21.0,False,F,912,S,True,820.0
4838,1,Earth,False,TRAPPIST-1e,52.0,False,F,913,S,False,717.0
4840,1,Earth,True,TRAPPIST-1e,36.0,False,F,915,S,True,0.0
4841,3,Europa,True,55 Cancri e,59.0,False,B,192,S,True,0.0
4841,3,Europa,False,TRAPPIST-1e,21.0,False,B,192,S,False,3606.0
4841,3,Europa,False,TRAPPIST-1e,25.0,False,B,192,S,False,16843.0
4842,1,Mars,False,TRAPPIST-1e,23.0,False,D,152,S,False,2578.0
4845,1,Europa,True,55 Cancri e,36.0,False,E,302,P,True,0.0
4846,2,Earth,False,TRAPPIST-1e,38.0,False,E,314,S,False,788.0
4846,2,Earth,True,TRAPPIST-1e,0.0,False,G,791,S,True,0.0
4847,1,Earth,False,TRAPPIST-1e,19.0,False,F,917,S,True,803.0
4848,1,Earth,False,TRAPPIST-1e,30.0,False,F,986,P,True,801.0
4850,2,Earth,False,TRAPPIST-1e,23.0,False,G,792,S,True,887.0
4850,2,Earth,False,TRAPPIST-1e,55.0,False,G,792,S,True,446.0
4851,1,Earth,False,PSO J318.5-22,44.0,False,F,918,S,True,636.0
4853,1,Europa,False,TRAPPIST-1e,30.0,False,C,153,P,False,4922.0
4856,1,Earth,False,TRAPPIST-1e,39.0,False,F,920,S,True,777.0
4857,1,Earth,False,55 Cancri e,19.0,False,G,782,P,False,423.0
4862,1,Earth,False,TRAPPIST-1e,24.0,False,G,783,P,False,888.0
4863,1,Europa,False,TRAPPIST-1e,37.0,False,T,2,S,False,3778.0
4864,1,Earth,False,55 Cancri e,24.0,False,G,784,P,False,755.0
4866,1,Earth,False,TRAPPIST-1e,17.0,False,F,922,S,True,2019.0
4868,1,Earth,False,TRAPPIST-1e,17.0,False,E,304,P,True,788.0
4870,1,Earth,False,55 Cancri e,14.0,False,G,785,P,False,184.0
4871,1,Earth,False,PSO J318.5-22,13.0,False,F,990,P,False,611.0
4873,1,Europa,False,55 Cancri e,35.0,False,C,191,S,True,5015.0
4874,2,Mars,False,TRAPPIST-1e,32.0,False,F,925,S,True,1309.0
4874,2,Mars,True,TRAPPIST-1e,18.0,False,F,925,S,True,0.0
4875,1,Earth,False,TRAPPIST-1e,21.0,False,F,926,S,True,647.0
4876,1,Mars,False,TRAPPIST-1e,25.0,False,F,927,S,False,1227.0
4878,1,Mars,False,TRAPPIST-1e,36.0,False,F,929,S,False,1910.0
4879,1,Earth,False,TRAPPIST-1e,20.0,False,G,786,P,False,888.0
4880,1,Earth,False,55 Cancri e,22.0,False,G,787,P,False,1434.0
4881,1,Mars,True,TRAPPIST-1e,27.0,False,E,315,S,True,0.0
4882,1,Europa,False,TRAPPIST-1e,29.0,False,B,193,S,False,3897.0
4883,1,Earth,True,TRAPPIST-1e,38.0,False,G,788,P,True,0.0
4884,1,Mars,True,TRAPPIST-1e,23.0,False,E,316,S,False,0.0
4885,1,Mars,False,TRAPPIST-1e,21.0,False,F,930,S,True,1289.0
4886,1,Earth,False,TRAPPIST-1e,18.0,False,F,931,S,False,3062.0
4887,1,Earth,False,TRAPPIST-1e,20.0,False,F,991,P,True,1527.0
4888,1,Europa,True,TRAPPIST-1e,28.0,False,C,192,S,True,0.0
4889,1,Earth,False,PSO J318.5-22,57.0,False,G,794,S,False,767.0
4890,2,Earth,False,55 Cancri e,10.0,False,G,795,S,True,0.0
4890,2,Earth,False,TRAPPIST-1e,23.0,False,F,932,S,True,874.0
4891,2,Europa,True,TRAPPIST-1e,22.0,False,B,194,S,True,0.0
4891,2,Europa,True,55 Cancri e,24.0,False,B,194,S,True,0.0
4892,1,Earth,False,TRAPPIST-1e,52.0,False,G,796,S,False,1817.0
4893,1,Earth,True,55 Cancri e,31.0,False,G,797,S,True,0.0
4895,1,Earth,True,55 Cancri e,15.0,False,G,789,P,True,0.0
4896,1,Earth,False,TRAPPIST-1e,40.0,False,F,992,P,False,1108.0
4897,1,Earth,False,TRAPPIST-1e,18.0,False,F,993,P,False,2152.0
4898,1,Earth,False,TRAPPIST-1e,28.0,False,F,933,S,True,891.0
4899,2,Earth,True,TRAPPIST-1e,40.0,False,G,799,S,True,0.0
4899,2,Earth,False,PSO J318.5-22,32.0,False,G,799,S,True,706.0
4900,1,Earth,False,PSO J318.5-22,35.0,False,F,994,P,False,684.0
4901,2,Earth,False,TRAPPIST-1e,52.0,False,G,790,P,False,848.0
4901,2,Earth,False,TRAPPIST-1e,34.0,False,E,305,P,False,996.0
4902,1,Earth,True,TRAPPIST-1e,46.0,False,G,791,P,False,0.0
4903,1,Earth,False,55 Cancri e,23.0,False,F,995,P,False,2266.0
4904,1,Earth,False,TRAPPIST-1e,44.0,False,E,317,S,False,790.0
4909,1,Earth,False,55 Cancri e,59.0,False,F,997,P,False,600.0
4910,1,Europa,False,TRAPPIST-1e,42.0,False,E,306,P,False,4732.0
4911,1,Earth,False,TRAPPIST-1e,18.0,False,F,998,P,False,702.0
4912,2,Mars,False,TRAPPIST-1e,29.0,False,D,160,P,False,3370.0
4912,2,Mars,True,TRAPPIST-1e,15.0,False,F,999,P,True,0.0
4913,1,Mars,False,TRAPPIST-1e,19.0,False,F,1000,P,True,1333.0
4915,1,Earth,True,PSO J318.5-22,49.0,False,G,793,P,False,0.0
4916,1,Mars,True,TRAPPIST-1e,19.0,False,F,1001,P,True,0.0
4917,1,Europa,False,55 Cancri e,36.0,True,B,195,S,True,11737.0
4918,1,Earth,True,55 Cancri e,59.0,False,G,794,P,True,0.0
4920,1,Earth,True,55 Cancri e,24.0,False,G,802,S,True,0.0
4923,3,Mars,True,TRAPPIST-1e,4.0,False,F,935,S,True,0.0
4923,3,Mars,True,TRAPPIST-1e,20.0,False,F,935,S,True,0.0
4923,3,Mars,False,TRAPPIST-1e,24.0,False,F,935,S,True,1041.0
4924,1,Mars,False,55 Cancri e,31.0,False,F,1002,P,False,1472.0
4925,1,Mars,False,TRAPPIST-1e,23.0,False,F,936,S,True,5915.0
4927,4,Mars,False,TRAPPIST-1e,3.0,False,F,937,S,True,0.0
4927,4,Mars,True,TRAPPIST-1e,22.0,False,F,937,S,True,0.0
4927,4,Mars,False,TRAPPIST-1e,20.0,False,F,937,S,True,0.0
4927,4,Mars,False,TRAPPIST-1e,0.0,False,F,937,S,True,0.0
4929,1,Mars,True,55 Cancri e,13.0,False,F,1004,P,True,0.0
4930,2,Europa,True,TRAPPIST-1e,47.0,False,B,161,P,True,0.0
4930,2,Europa,False,TRAPPIST-1e,51.0,False,B,161,P,True,3677.0
4932,2,Mars,True,TRAPPIST-1e,22.0,False,D,161,P,True,867.0
4932,2,Mars,True,55 Cancri e,3.0,False,F,1005,P,True,0.0
4933,4,Mars,False,TRAPPIST-1e,4.0,False,F,938,S,True,0.0
4933,4,Mars,False,TRAPPIST-1e,16.0,False,F,938,S,False,2093.0
4933,4,Mars,False,TRAPPIST-1e,24.0,False,F,938,S,False,2204.0
4933,4,Mars,True,TRAPPIST-1e,1.0,False,F,938,S,True,0.0
4934,1,Earth,False,TRAPPIST-1e,31.0,False,F,1006,P,False,1456.0
4937,1,Earth,False,TRAPPIST-1e,34.0,False,G,803,S,False,1708.0
4938,1,Earth,False,55 Cancri e,20.0,False,G,804,S,True,847.0
4939,1,Earth,False,TRAPPIST-1e,19.0,False,F,1007,P,True,2077.0
4940,1,Earth,True,55 Cancri e,19.0,False,G,805,S,True,0.0
4941,1,Mars,False,TRAPPIST-1e,35.0,False,F,1008,P,False,1820.0
4942,2,Earth,True,TRAPPIST-1e,3.0,0.0,G,806,S,True,0.0
4942,2,Earth,True,TRAPPIST-1e,36.0,False,G,806,S,True,0.0
4943,1,Mars,True,TRAPPIST-1e,20.0,False,F,1009,P,True,0.0
4944,3,Europa,False,55 Cancri e,29.0,False,A,60,S,True,2444.0
4944,3,Europa,False,55 Cancri e,58.0,False,A,60,S,False,6378.0
4944,3,Europa,False,TRAPPIST-1e,56.0,False,A,60,S,False,3776.0
4945,1,Earth,True,PSO J318.5-22,27.0,False,G,798,P,True,0.0
4946,1,Earth,True,TRAPPIST-1e,25.0,False,G,799,P,False,0.0
4950,1,Earth,True,PSO J318.5-22,39.0,False,G,800,P,False,0.0
4951,1,Mars,False,TRAPPIST-1e,43.0,False,F,1010,P,True,1346.0
4952,1,Mars,True,TRAPPIST-1e,42.0,False,F,939,S,True,0.0
4954,1,Earth,False,TRAPPIST-1e,24.0,False,G,808,S,True,1758.0
4956,1,Earth,True,TRAPPIST-1e,19.0,False,G,809,S,True,0.0
4958,1,Earth,False,TRAPPIST-1e,32.0,False,G,810,S,False,709.0
4961,1,Mars,False,TRAPPIST-1e,32.0,False,F,942,S,True,1328.0
4963,1,Earth,True,TRAPPIST-1e,61.0,False,G,811,S,True,0.0
4964,1,Mars,False,TRAPPIST-1e,64.0,False,D,154,S,False,2397.0
4965,1,Earth,True,TRAPPIST-1e,21.0,False,E,308,P,False,1670.0
4970,1,Earth,False,PSO J318.5-22,26.0,False,F,943,S,False,1385.0
4972,1,Europa,False,55 Cancri e,35.0,False,B,162,P,True,4635.0
4973,2,Earth,False,TRAPPIST-1e,43.0,False,E,309,P,False,997.0
4973,2,Earth,True,55 Cancri e,3.0,False,G,803,P,True,0.0
4974,2,Europa,False,TRAPPIST-1e,56.0,False,A,44,P,False,10554.0
4974,2,Europa,True,55 Cancri e,45.0,False,A,44,P,True,0.0
4975,3,Earth,True,PSO J318.5-22,25.0,False,G,813,S,True,0.0
4975,3,Earth,False,TRAPPIST-1e,12.0,False,G,813,S,True,0.0
4975,3,Earth,True,PSO J318.5-22,2.0,False,G,813,S,True,0.0
4977,2,Earth,False,TRAPPIST-1e,46.0,False,F,945,S,True,870.0
4977,2,Earth,False,TRAPPIST-1e,32.0,False,F,945,S,False,2993.0
4978,1,Earth,False,TRAPPIST-1e,20.0,False,F,1015,P,False,645.0
4979,1,Earth,True,PSO J318.5-22,24.0,False,G,804,P,False,0.0
4980,3,Earth,False,TRAPPIST-1e,28.0,False,G,805,P,False,882.0
4980,3,Earth,False,TRAPPIST-1e,12.0,False,G,805,P,False,0.0
4980,3,Earth,False,TRAPPIST-1e,11.0,False,G,805,P,False,0.0
4981,3,Earth,False,TRAPPIST-1e,16.0,False,F,946,S,True,776.0
4981,3,Earth,False,PSO J318.5-22,29.0,False,G,814,S,True,0.0
4981,3,Earth,False,TRAPPIST-1e,24.0,False,G,814,S,False,709.0
4983,1,Earth,False,TRAPPIST-1e,22.0,False,F,1016,P,True,720.0
4987,1,Earth,False,TRAPPIST-1e,21.0,False,G,816,S,True,786.0
4989,1,Earth,False,TRAPPIST-1e,38.0,False,E,310,P,False,787.0
4990,1,Europa,True,TRAPPIST-1e,35.0,False,B,164,P,False,0.0
4991,1,Earth,False,TRAPPIST-1e,79.0,False,G,806,P,False,815.0
4992,1,Earth,False,PSO J318.5-22,22.0,False,F,1018,P,False,546.0
4995,1,Earth,False,55 Cancri e,42.0,False,G,807,P,True,924.0
4996,1,Mars,True,TRAPPIST-1e,34.0,False,F,949,S,True,0.0
4997,1,Europa,True,TRAPPIST-1e,52.0,False,C,156,P,True,0.0
4998,1,Earth,True,TRAPPIST-1e,43.0,False,G,818,S,True,0.0
4999,1,Earth,False,TRAPPIST-1e,30.0,False,F,950,S,False,1914.0
5000,1,Earth,True,TRAPPIST-1e,35.0,False,G,808,P,True,0.0
5003,1,Earth,True,TRAPPIST-1e,18.0,False,G,809,P,False,0.0
5004,1,Europa,True,TRAPPIST-1e,27.0,False,B,165,P,True,0.0
5005,1,Earth,False,TRAPPIST-1e,46.0,False,F,1019,P,False,901.0
5006,3,Europa,True,TRAPPIST-1e,15.0,False,B,166,P,True,0.0
5006,3,Europa,True,55 Cancri e,44.0,False,B,166,P,True,0.0
5006,3,Europa,False,TRAPPIST-1e,20.0,False,B,166,P,False,3507.0
5007,1,Mars,False,TRAPPIST-1e,35.0,False,F,951,S,False,1443.0
5008,1,Mars,True,TRAPPIST-1e,19.0,False,F,952,S,True,0.0
5009,1,Mars,True,TRAPPIST-1e,47.0,False,F,1020,P,True,0.0
5010,1,Mars,False,TRAPPIST-1e,26.0,True,F,1021,P,False,1749.0
5012,1,Earth,True,55 Cancri e,24.0,False,G,811,P,True,0.0
5013,1,Earth,False,TRAPPIST-1e,23.0,False,F,953,S,True,2102.0
5014,2,Mars,False,TRAPPIST-1e,26.0,False,D,162,P,False,2788.0
5014,2,Mars,True,TRAPPIST-1e,5.0,False,F,1022,P,True,0.0
5015,1,Europa,False,55 Cancri e,35.0,False,C,194,S,False,7503.0
5016,1,Mars,False,TRAPPIST-1e,18.0,False,F,1023,P,False,1432.0
5017,1,Mars,True,TRAPPIST-1e,32.0,False,F,954,S,True,0.0
5018,1,Earth,True,TRAPPIST-1e,13.0,False,G,812,P,True,0.0
5019,1,Earth,False,TRAPPIST-1e,15.0,False,F,955,S,False,697.0
5020,1,Earth,False,PSO J318.5-22,18.0,False,F,956,S,True,671.0
5021,1,Europa,False,TRAPPIST-1e,41.0,False,B,167,P,True,5087.0
5023,1,Earth,False,55 Cancri e,36.0,False,G,813,P,False,486.0
5025,1,Earth,False,TRAPPIST-1e,33.0,False,F,1024,P,False,1101.0
5027,1,Earth,False,55 Cancri e,41.0,False,E,321,S,False,792.0
5028,1,Europa,False,55 Cancri e,47.0,False,A,61,S,False,6422.0
5032,1,Europa,True,TRAPPIST-1e,32.0,False,E,322,S,True,0.0
5034,1,Earth,False,TRAPPIST-1e,36.0,False,G,824,S,False,4220.0
5035,1,Earth,True,TRAPPIST-1e,13.0,False,G,825,S,True,0.0
5036,2,Earth,True,PSO J318.5-22,34.0,False,G,814,P,False,0.0
5036,2,Earth,False,TRAPPIST-1e,24.0,False,G,814,P,False,908.0
5039,4,Mars,False,TRAPPIST-1e,16.0,False,F,958,S,False,2685.0
5039,4,Mars,True,TRAPPIST-1e,12.0,False,F,958,S,True,0.0
5039,4,Mars,False,TRAPPIST-1e,24.0,False,F,958,S,True,1288.0
5039,4,Mars,False,TRAPPIST-1e,35.0,False,F,958,S,False,1309.0
5040,2,Europa,False,TRAPPIST-1e,26.0,False,C,195,S,False,19036.0
5040,2,Europa,False,55 Cancri e,39.0,False,C,195,S,False,6526.0
5042,1,Earth,False,TRAPPIST-1e,18.0,False,F,1026,P,True,736.0
5044,2,Earth,False,TRAPPIST-1e,23.0,False,G,826,S,False,784.0
5044,2,Earth,True,PSO J318.5-22,29.0,False,G,826,S,True,0.0
5048,1,Earth,False,TRAPPIST-1e,38.0,False,G,95,P,True,0.0
5050,1,Earth,False,TRAPPIST-1e,31.0,False,F,1028,P,False,868.0
5051,1,Mars,False,TRAPPIST-1e,49.0,False,E,324,S,False,1299.0
5052,2,Mars,True,TRAPPIST-1e,17.0,False,F,961,S,True,0.0
5052,2,Mars,False,55 Cancri e,23.0,False,F,961,S,True,2594.0
5057,1,Earth,True,55 Cancri e,15.0,False,G,816,P,True,0.0
5058,3,Mars,True,TRAPPIST-1e,11.0,False,F,963,S,True,0.0
5058,3,Mars,False,PSO J318.5-22,30.0,True,F,963,S,False,1482.0
5058,3,Mars,True,TRAPPIST-1e,42.0,False,F,963,S,True,0.0
5059,1,Earth,False,55 Cancri e,21.0,False,F,1030,P,False,639.0
5060,4,Europa,True,55 Cancri e,41.0,False,C,157,P,True,0.0
5060,4,Europa,True,TRAPPIST-1e,14.0,False,C,157,P,True,0.0
5060,4,Europa,False,55 Cancri e,27.0,False,C,157,P,False,2258.0
5060,4,Europa,False,55 Cancri e,29.0,True,C,157,P,False,10077.0
5061,2,Europa,True,TRAPPIST-1e,25.0,False,C,196,S,True,0.0
5061,2,Europa,False,TRAPPIST-1e,54.0,False,C,196,S,True,8420.0
5062,1,Earth,False,TRAPPIST-1e,46.0,False,E,325,S,False,996.0
5063,1,Earth,False,TRAPPIST-1e,18.0,False,G,830,S,True,810.0
5064,1,Europa,False,55 Cancri e,22.0,False,A,62,S,False,7474.0
5065,2,Europa,True,55 Cancri e,29.0,False,E,326,S,True,0.0
5065,2,Europa,False,55 Cancri e,26.0,False,E,326,S,False,3697.0
5067,1,Earth,False,55 Cancri e,36.0,False,F,964,S,True,2152.0
5068,1,Earth,False,TRAPPIST-1e,19.0,False,E,314,P,True,0.0
5069,1,Earth,False,PSO J318.5-22,56.0,False,F,965,S,False,1379.0
5070,1,Earth,False,TRAPPIST-1e,20.0,False,F,966,S,True,722.0
5072,2,Earth,False,TRAPPIST-1e,10.0,False,G,817,P,False,0.0
5072,2,Earth,True,PSO J318.5-22,14.0,False,G,817,P,False,0.0
5073,1,Mars,True,55 Cancri e,27.0,False,F,1033,P,True,0.0
5074,1,Mars,False,TRAPPIST-1e,35.0,False,F,967,S,False,5916.0
5076,1,Earth,False,TRAPPIST-1e,13.0,False,G,818,P,False,5208.0
5080,1,Earth,False,TRAPPIST-1e,21.0,False,F,969,S,False,703.0
5083,1,Earth,True,TRAPPIST-1e,22.0,False,G,820,P,False,0.0
5084,2,Europa,True,TRAPPIST-1e,29.0,False,E,315,P,False,0.0
5084,2,Europa,False,TRAPPIST-1e,32.0,False,E,315,P,False,20228.0
5085,1,Earth,False,TRAPPIST-1e,20.0,False,F,970,S,True,565.0
5087,1,Mars,False,TRAPPIST-1e,44.0,False,F,1036,P,False,2598.0
5088,1,Earth,False,55 Cancri e,22.0,False,F,972,S,True,1768.0
5089,2,Europa,False,TRAPPIST-1e,39.0,False,B,170,P,False,8050.0
5089,2,Europa,False,TRAPPIST-1e,19.0,False,B,170,P,True,3791.0
5090,6,Earth,False,TRAPPIST-1e,0.0,False,G,821,P,False,0.0
5090,6,Earth,True,TRAPPIST-1e,0.0,False,G,821,P,False,0.0
5090,6,Earth,False,PSO J318.5-22,12.0,False,G,821,P,True,0.0
5090,6,Earth,True,TRAPPIST-1e,7.0,False,G,821,P,False,0.0
5090,6,Earth,False,PSO J318.5-22,32.0,False,E,316,P,False,793.0
5090,6,Earth,False,TRAPPIST-1e,11.0,False,G,821,P,True,0.0
5091,1,Earth,False,55 Cancri e,18.0,False,F,973,S,False,3064.0
5093,1,Europa,False,55 Cancri e,49.0,True,C,158,P,False,8056.0
5095,1,Mars,True,TRAPPIST-1e,61.0,False,F,1038,P,True,0.0
5097,3,Earth,True,55 Cancri e,7.0,False,G,823,P,True,0.0
5097,3,Earth,False,TRAPPIST-1e,25.0,False,G,823,P,True,852.0
5097,3,Earth,False,55 Cancri e,51.0,False,F,1039,P,True,712.0
5103,1,Europa,True,TRAPPIST-1e,56.0,False,E,317,P,True,0.0
5104,1,Earth,False,TRAPPIST-1e,31.0,False,G,833,S,True,753.0
5105,1,Earth,True,PSO J318.5-22,16.0,False,G,1469,P,True,0.0
5106,1,Earth,True,TRAPPIST-1e,29.0,False,G,834,S,True,0.0
5108,1,Earth,True,PSO J318.5-22,17.0,False,G,825,P,True,0.0
5109,1,Earth,False,PSO J318.5-22,47.0,False,G,835,S,True,741.0
5111,3,Europa,False,TRAPPIST-1e,25.0,False,B,171,P,False,4307.0
5111,3,Europa,False,TRAPPIST-1e,28.0,False,B,171,P,False,5495.0
5111,3,Europa,False,TRAPPIST-1e,32.0,False,B,171,P,False,2924.0
5112,3,Europa,True,55 Cancri e,56.0,False,C,198,S,True,0.0
5112,3,Europa,True,55 Cancri e,25.0,False,C,198,S,True,0.0
5112,3,Europa,True,TRAPPIST-1e,13.0,False,C,198,S,True,0.0
5115,2,Europa,True,TRAPPIST-1e,41.0,False,C,199,S,True,0.0
5115,2,Europa,True,55 Cancri e,28.0,False,C,199,S,True,0.0
5116,2,Mars,True,TRAPPIST-1e,25.0,False,F,980,S,True,0.0
5116,2,Mars,True,TRAPPIST-1e,11.0,False,F,980,S,True,0.0
5120,1,Mars,False,TRAPPIST-1e,20.0,False,E,320,P,False,0.0
5122,1,Earth,False,TRAPPIST-1e,24.0,False,F,981,S,True,875.0
5124,1,Earth,False,TRAPPIST-1e,41.0,False,F,1044,P,False,705.0
5125,1,Earth,False,55 Cancri e,29.0,False,F,982,S,False,760.0
5126,1,Europa,True,55 Cancri e,59.0,False,C,200,S,True,0.0
5127,2,Earth,False,TRAPPIST-1e,31.0,False,G,837,S,True,892.0
5127,2,Earth,False,TRAPPIST-1e,16.0,False,F,983,S,False,2055.0
5128,2,Mars,False,TRAPPIST-1e,65.0,False,F,1045,P,False,1158.0
5128,2,Mars,False,TRAPPIST-1e,21.0,False,F,1045,P,True,2833.0
5129,1,Earth,True,TRAPPIST-1e,27.0,False,G,827,P,True,0.0
5130,1,Earth,True,TRAPPIST-1e,37.0,False,G,838,S,True,0.0
5132,1,Earth,False,TRAPPIST-1e,42.0,False,G,828,P,False,5526.0
5133,8,Earth,False,55 Cancri e,36.0,False,G,829,P,True,846.0
5133,8,Earth,True,PSO J318.5-22,24.0,False,G,829,P,False,0.0
5133,8,Earth,True,PSO J318.5-22,29.0,False,G,829,P,True,0.0
5133,8,Earth,False,55 Cancri e,19.0,False,F,1046,P,False,660.0
5133,8,Earth,False,TRAPPIST-1e,26.0,False,F,1046,P,False,948.0
5133,8,Earth,True,55 Cancri e,19.0,False,G,829,P,True,0.0
5133,8,Earth,False,TRAPPIST-1e,26.0,False,F,1046,P,False,1529.0
5133,8,Earth,False,TRAPPIST-1e,35.0,False,F,1046,P,False,868.0
5136,1,Earth,False,55 Cancri e,24.0,False,F,984,S,False,704.0
5137,1,Europa,False,TRAPPIST-1e,9.0,False,G,839,S,True,0.0
5138,1,Europa,False,55 Cancri e,40.0,False,A,47,P,True,4137.0
5140,1,Earth,True,PSO J318.5-22,23.0,False,G,840,S,True,0.0
5142,4,Mars,False,TRAPPIST-1e,4.0,False,F,1050,P,True,0.0
5142,4,Mars,False,TRAPPIST-1e,20.0,False,F,1050,P,False,1801.0
5142,4,Mars,True,TRAPPIST-1e,21.0,False,F,1050,P,True,0.0
5142,4,Mars,False,TRAPPIST-1e,4.0,False,F,1050,P,True,0.0
5144,1,Earth,True,TRAPPIST-1e,19.0,False,G,830,P,True,0.0
5145,1,Earth,True,TRAPPIST-1e,18.0,False,G,841,S,True,0.0
5146,1,Earth,False,55 Cancri e,26.0,False,F,986,S,True,796.0
5148,2,Earth,False,TRAPPIST-1e,13.0,False,F,1051,P,False,1053.0
5148,2,Earth,True,TRAPPIST-1e,16.0,False,G,831,P,True,0.0
5151,1,Mars,True,TRAPPIST-1e,14.0,False,F,1052,P,True,0.0
5152,1,Europa,False,TRAPPIST-1e,40.0,False,B,199,S,False,3402.0
5154,1,Mars,False,TRAPPIST-1e,34.0,True,E,321,P,False,1048.0
5156,2,Europa,True,55 Cancri e,21.0,False,B,200,S,True,0.0
5156,2,Europa,False,TRAPPIST-1e,29.0,False,B,200,S,True,5841.0
5157,1,Earth,False,TRAPPIST-1e,40.0,False,G,844,S,True,907.0
5158,1,Earth,False,TRAPPIST-1e,16.0,False,F,1054,P,False,62.0
5160,1,Earth,False,TRAPPIST-1e,37.0,False,G,832,P,False,888.0
5161,1,Mars,True,55 Cancri e,41.0,False,D,156,S,True,0.0
5162,2,Mars,True,55 Cancri e,16.0,False,F,988,S,True,0.0
5162,2,Mars,False,55 Cancri e,39.0,False,F,988,S,False,1305.0
5163,2,Earth,True,TRAPPIST-1e,30.0,False,E,322,P,True,0.0
5163,2,Earth,False,TRAPPIST-1e,40.0,False,E,322,P,True,864.0
5165,1,Earth,False,TRAPPIST-1e,63.0,False,F,989,S,True,645.0
5166,1,Mars,False,TRAPPIST-1e,32.0,False,D,163,P,True,883.0
5167,1,Earth,False,TRAPPIST-1e,47.0,False,F,990,S,False,1087.0
5170,1,Earth,False,55 Cancri e,23.0,False,F,1056,P,False,720.0
5171,1,Earth,False,TRAPPIST-1e,23.0,False,F,991,S,False,698.0
5173,1,Mars,True,TRAPPIST-1e,19.0,False,F,1057,P,True,0.0
5174,2,Europa,True,55 Cancri e,44.0,False,C,159,P,True,0.0
5174,2,Europa,False,TRAPPIST-1e,29.0,False,C,159,P,False,6680.0
5175,1,Earth,False,TRAPPIST-1e,21.0,False,G,834,P,False,783.0
5176,1,Earth,False,TRAPPIST-1e,23.0,False,E,323,P,False,792.0
5177,1,Europa,False,TRAPPIST-1e,26.0,True,B,201,S,True,0.0
5179,1,Europa,True,55 Cancri e,47.0,False,C,160,P,True,0.0
5180,1,Earth,True,PSO J318.5-22,20.0,False,G,835,P,True,0.0
5181,1,Europa,True,TRAPPIST-1e,48.0,False,B,175,P,True,0.0
5182,2,Earth,True,TRAPPIST-1e,4.0,False,G,836,P,True,0.0
5182,2,Earth,False,TRAPPIST-1e,25.0,False,G,836,P,True,704.0
5184,1,Earth,False,TRAPPIST-1e,0.0,False,G,837,P,True,0.0
5185,1,Mars,False,TRAPPIST-1e,29.0,False,E,330,S,False,1359.0
5186,1,Earth,False,TRAPPIST-1e,21.0,False,F,1058,P,False,723.0
5187,1,Earth,False,TRAPPIST-1e,20.0,False,E,324,P,False,954.0
5188,3,Earth,False,TRAPPIST-1e,34.0,False,G,838,P,False,815.0
5188,3,Earth,True,TRAPPIST-1e,9.0,False,G,838,P,True,0.0
5188,3,Earth,True,TRAPPIST-1e,12.0,False,G,838,P,False,0.0
5190,1,Earth,False,TRAPPIST-1e,13.0,False,F,994,S,False,1513.0
