GroupSize,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Deck,Num,Side,Transported,TotalSpending
1,2.0,0.0,2.0,45.0,0.0,1,1,1,1,1,5.0,833,1.0,False,1309.0
1,1.0,1.0,0.0,47.0,0.0,0,0,0,0,0,1.0,143,0.0,True,0.0
2,1.0,1.0,2.0,13.0,0.0,0,0,0,0,0,1.0,172,1.0,True,0.0
2,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,1.0,172,1.0,True,7793.0
1,2.0,0.0,2.0,19.0,0.0,1,0,1,1,1,4.0,287,1.0,False,3644.0
1,2.0,1.0,2.0,30.0,0.0,0,0,0,0,0,5.0,835,1.0,True,0.0
2,1.0,0.0,0.0,39.0,0.0,1,1,0,1,1,3.0,141,1.0,False,3874.0
2,1.0,0.0,2.0,31.0,0.0,0,1,0,1,1,3.0,141,1.0,False,3163.0
1,1.0,0.0,0.0,29.0,0.0,0,1,1,1,1,2.0,162,1.0,True,12626.0
1,2.0,0.0,2.0,16.0,0.0,1,1,1,1,0,4.0,288,1.0,False,1172.0
1,0.0,0.0,1.0,18.0,0.0,0,1,1,0,0,5.0,836,1.0,True,1515.0
1,0.0,0.0,0.0,38.0,0.0,1,0,1,1,1,6.0,727,0.0,False,1435.0
1,0.0,1.0,2.0,50.0,0.0,0,0,0,0,0,6.0,728,0.0,False,0.0
1,0.0,1.0,1.0,21.0,0.0,0,0,0,0,0,6.0,729,0.0,False,0.0
1,0.0,1.0,1.0,22.0,0.0,0,0,0,0,0,6.0,730,0.0,True,0.0
1,0.0,1.0,2.0,20.0,0.0,0,0,0,0,0,6.0,725,1.0,True,0.0
1,2.0,0.0,2.0,36.0,0.0,1,0,1,0,0,5.0,910,0.0,False,1192.0
1,1.0,0.0,2.0,23.0,0.0,0,1,0,0,1,5.0,911,0.0,True,353.0
3,1.0,1.0,0.0,31.0,1.0,0,0,0,0,0,1.0,144,0.0,True,0.0
3,1.0,1.0,2.0,39.0,0.0,0,0,0,0,0,1.0,144,0.0,True,0.0
3,1.0,0.0,0.0,50.0,0.0,0,1,0,1,1,1.0,144,0.0,True,4826.0
1,0.0,0.0,2.0,40.0,0.0,0,1,0,0,1,4.0,291,1.0,False,990.0
1,0.0,0.0,2.0,28.0,0.0,1,0,1,1,0,5.0,912,0.0,False,645.0
5,1.0,0.0,2.0,38.0,0.0,1,1,1,1,1,1.0,175,1.0,False,4429.0
5,1.0,0.0,2.0,37.0,0.0,0,1,1,1,1,1.0,175,1.0,False,10750.0
5,1.0,1.0,0.0,59.0,0.0,0,0,0,0,0,1.0,175,1.0,True,0.0
5,1.0,0.0,0.0,41.0,0.0,1,1,0,1,1,1.0,175,1.0,True,6478.0
5,1.0,0.0,2.0,33.0,0.0,0,1,0,0,1,1.0,175,1.0,True,6277.0
1,0.0,1.0,2.0,54.0,0.0,0,0,0,0,0,4.0,273,0.0,True,0.0
1,0.0,0.0,2.0,40.0,0.0,0,0,1,0,0,5.0,913,0.0,True,2414.0
1,2.0,0.0,2.0,43.0,0.0,1,0,1,1,1,3.0,142,1.0,True,1057.0
4,1.0,1.0,0.0,26.0,0.0,0,0,0,0,0,2.0,140,0.0,True,0.0
4,1.0,0.0,0.0,65.0,0.0,0,1,0,1,0,2.0,140,0.0,True,7200.0
4,1.0,1.0,0.0,22.0,0.0,0,0,0,0,0,2.0,140,0.0,True,0.0
4,1.0,0.0,2.0,28.0,0.0,0,1,0,1,1,2.0,140,0.0,False,6921.0
1,1.0,1.0,2.0,35.0,0.0,0,0,0,0,0,5.0,914,0.0,True,0.0
1,0.0,1.0,2.0,30.0,0.0,0,0,0,0,0,6.0,727,1.0,True,0.0
1,1.0,0.0,2.0,28.0,0.0,0,1,0,1,1,3.0,149,0.0,False,3001.0
1,0.0,0.0,2.0,23.0,0.0,0,1,1,0,1,5.0,916,0.0,True,294.0
1,0.0,0.0,2.0,24.0,0.0,1,0,1,1,1,5.0,917,0.0,True,755.0
1,0.0,1.0,1.0,16.0,0.0,0,0,0,0,0,6.0,733,0.0,True,0.0
1,2.0,1.0,2.0,18.0,0.0,0,0,0,0,0,5.0,838,1.0,True,0.0
1,0.0,0.0,2.0,20.0,0.0,1,1,1,0,1,5.0,918,0.0,False,803.0
2,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,1.0,145,0.0,True,0.0
2,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,1.0,145,0.0,True,0.0
1,0.0,0.0,2.0,21.0,0.0,0,0,0,0,0,6.0,728,1.0,False,0.0
3,1.0,1.0,2.0,2.0,0.0,0,0,0,0,0,0.0,54,1.0,False,0.0
3,1.0,0.0,2.0,43.0,0.0,1,1,0,1,1,0.0,54,1.0,False,3173.0
3,1.0,0.0,2.0,28.0,0.0,0,1,0,1,1,0.0,54,1.0,False,6444.0
1,1.0,0.0,0.0,31.0,1.0,0,1,0,1,1,0.0,40,0.0,False,4653.0
1,0.0,0.0,2.0,23.0,0.0,1,1,1,0,1,5.0,919,0.0,True,756.0
2,1.0,1.0,2.0,26.0,0.0,0,0,0,0,0,1.0,146,0.0,True,0.0
2,1.0,0.0,0.0,43.0,0.0,0,1,1,1,1,1.0,146,0.0,False,5094.0
1,0.0,0.0,2.0,28.0,0.0,1,0,1,0,0,5.0,839,1.0,False,1554.0
2,0.0,0.0,1.0,24.0,0.0,0,1,1,1,0,6.0,734,0.0,False,1780.0
2,0.0,0.0,2.0,27.0,0.0,1,0,1,0,0,5.0,920,0.0,False,748.0
2,2.0,0.0,0.0,13.0,0.0,1,1,1,0,1,5.0,841,1.0,False,2924.0
2,2.0,0.0,2.0,27.0,0.0,1,0,1,1,0,4.0,292,1.0,False,1021.0
3,0.0,1.0,2.0,2.0,0.0,0,0,0,0,0,6.0,730,1.0,True,0.0
3,0.0,1.0,2.0,24.0,0.0,0,0,0,0,0,6.0,730,1.0,True,0.0
3,0.0,1.0,2.0,2.0,0.0,0,0,0,0,0,6.0,730,1.0,True,0.0
2,1.0,0.0,2.0,50.0,1.0,1,1,0,1,1,0.0,55,1.0,False,2768.0
2,1.0,1.0,0.0,27.0,0.0,0,0,0,0,0,0.0,55,1.0,True,0.0
1,0.0,0.0,2.0,26.0,0.0,1,0,0,1,1,5.0,921,0.0,False,1457.0
1,0.0,0.0,0.0,31.0,0.0,1,0,0,0,1,6.0,731,1.0,False,40.0
1,2.0,0.0,2.0,28.0,0.0,1,0,0,1,1,3.0,150,0.0,False,3574.0
5,0.0,0.0,0.0,4.0,0.0,0,0,0,0,0,6.0,732,1.0,False,0.0
5,0.0,0.0,2.0,9.0,0.0,0,0,0,0,0,6.0,732,1.0,True,0.0
5,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.0,732,1.0,True,0.0
5,0.0,1.0,2.0,35.0,0.0,0,0,0,0,0,6.0,732,1.0,False,0.0
5,0.0,1.0,2.0,3.0,0.0,0,0,0,0,0,6.0,732,1.0,True,0.0
2,2.0,0.0,2.0,25.0,0.0,1,0,1,1,1,3.0,151,0.0,False,2384.0
2,2.0,0.0,2.0,63.0,0.0,1,0,1,1,0,3.0,151,0.0,False,3149.0
2,2.0,1.0,2.0,34.0,0.0,0,0,0,0,0,5.0,922,0.0,True,0.0
2,2.0,0.0,2.0,35.0,0.0,1,0,1,1,0,5.0,922,0.0,False,3701.0
1,0.0,1.0,2.0,26.0,0.0,0,0,0,0,0,6.0,733,1.0,True,0.0
1,0.0,0.0,2.0,39.0,0.0,0,1,0,1,1,6.0,735,0.0,False,854.0
1,1.0,0.0,0.0,34.0,0.0,0,1,1,1,1,3.0,143,1.0,False,2032.0
1,1.0,0.0,2.0,36.0,0.0,0,1,1,1,1,1.0,148,0.0,False,3855.0
1,0.0,1.0,2.0,46.0,0.0,0,0,0,0,0,6.0,736,0.0,True,0.0
1,0.0,0.0,2.0,26.0,0.0,1,1,1,1,0,5.0,845,1.0,True,1409.0
1,2.0,1.0,2.0,28.0,0.0,0,0,0,0,0,5.0,846,1.0,True,0.0
1,0.0,0.0,0.0,20.0,0.0,0,1,1,0,1,5.0,924,0.0,True,3154.0
1,0.0,1.0,2.0,35.0,0.0,0,0,0,0,0,6.0,737,0.0,False,0.0
8,0.0,0.0,0.0,11.0,0.0,0,0,0,0,0,6.0,734,1.0,False,0.0
8,0.0,1.0,1.0,14.0,0.0,0,0,0,0,0,6.0,734,1.0,False,0.0
8,0.0,1.0,1.0,4.0,0.0,0,0,0,0,0,6.0,734,1.0,True,0.0
8,0.0,0.0,2.0,11.0,0.0,0,0,0,0,0,6.0,734,1.0,False,0.0
8,0.0,1.0,2.0,31.0,0.0,0,0,0,0,0,6.0,734,1.0,True,0.0
8,0.0,0.0,2.0,15.0,0.0,0,1,0,0,0,6.0,734,1.0,True,893.0
8,0.0,0.0,2.0,39.0,0.0,0,1,0,1,1,6.0,734,1.0,False,907.0
8,0.0,0.0,2.0,7.0,0.0,0,0,0,0,0,6.0,734,1.0,False,0.0
1,0.0,0.0,2.0,24.0,0.0,1,0,1,1,0,5.0,847,1.0,False,716.0
1,1.0,1.0,2.0,22.0,0.0,0,0,0,0,0,6.0,735,1.0,True,0.0
1,2.0,1.0,2.0,26.0,0.0,0,0,0,0,0,4.0,281,0.0,False,0.0
2,1.0,0.0,0.0,53.0,0.0,0,1,1,1,1,2.0,165,1.0,True,3328.0
2,1.0,0.0,2.0,40.0,0.0,1,1,0,1,0,2.0,165,1.0,False,279.0
1,2.0,0.0,2.0,19.0,0.0,1,0,1,0,0,4.0,294,1.0,False,1049.0
3,2.0,0.0,0.0,54.0,0.0,1,0,1,1,1,5.0,926,0.0,False,1320.0
3,2.0,0.0,2.0,21.0,0.0,1,1,1,1,0,4.0,283,0.0,False,1298.0
3,2.0,0.0,2.0,25.0,0.0,1,0,1,0,0,5.0,926,0.0,False,1348.0
3,2.0,0.0,2.0,48.0,0.0,1,0,1,0,0,4.0,295,1.0,True,1014.0
3,2.0,0.0,1.0,41.0,0.0,0,0,1,1,0,3.0,144,1.0,True,1135.0
3,2.0,0.0,2.0,13.0,0.0,1,0,1,0,0,3.0,144,1.0,True,3273.0
1,1.0,0.0,2.0,57.0,0.0,0,0,0,0,0,1.0,177,1.0,True,0.0
2,1.0,1.0,2.0,25.0,0.0,0,0,0,0,0,1.0,178,1.0,True,0.0
2,1.0,1.0,0.0,48.0,0.0,0,0,0,0,0,1.0,178,1.0,True,0.0
1,2.0,0.0,2.0,34.0,0.0,1,1,1,0,1,4.0,296,1.0,False,1299.0
1,0.0,1.0,2.0,16.0,0.0,0,0,0,0,0,6.0,736,1.0,True,0.0
2,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,6.0,739,0.0,False,0.0
2,0.0,0.0,0.0,15.0,0.0,1,1,1,0,0,6.0,739,0.0,True,3930.0
1,0.0,0.0,0.0,37.0,0.0,1,0,1,1,1,5.0,848,1.0,False,930.0
1,0.0,0.0,2.0,37.0,0.0,1,0,1,1,1,5.0,849,1.0,False,1995.0
1,0.0,0.0,2.0,49.0,0.0,1,1,1,1,1,6.0,740,0.0,False,1816.0
1,0.0,0.0,2.0,18.0,0.0,1,1,0,0,1,5.0,929,0.0,False,748.0
1,0.0,0.0,2.0,25.0,0.0,1,1,0,1,1,5.0,850,1.0,True,903.0
1,0.0,0.0,1.0,29.0,0.0,0,1,1,1,0,5.0,930,0.0,True,2166.0
1,0.0,0.0,0.0,43.0,0.0,1,1,1,1,1,6.0,738,1.0,False,833.0
1,0.0,0.0,2.0,20.0,0.0,1,0,1,1,0,5.0,933,0.0,False,691.0
1,1.0,1.0,2.0,54.0,0.0,0,0,0,0,0,2.0,142,0.0,True,0.0
1,0.0,1.0,2.0,30.0,0.0,0,0,0,0,0,6.0,739,1.0,True,0.0
1,1.0,1.0,2.0,37.0,0.0,0,0,0,0,0,1.0,149,0.0,True,0.0
1,0.0,0.0,0.0,30.0,0.0,1,1,1,1,0,5.0,851,1.0,True,655.0
2,0.0,0.0,2.0,20.0,0.0,1,1,0,0,0,5.0,934,0.0,False,724.0
2,0.0,0.0,2.0,20.0,0.0,1,0,1,1,1,6.0,742,0.0,False,909.0
1,0.0,0.0,2.0,24.0,0.0,0,1,0,0,1,5.0,852,1.0,False,2151.0
1,0.0,0.0,2.0,44.0,0.0,0,1,0,1,0,5.0,935,0.0,False,869.0
2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.0,740,1.0,True,0.0
2,0.0,1.0,2.0,15.0,0.0,0,0,0,0,0,6.0,740,1.0,True,0.0
2,1.0,1.0,2.0,19.0,0.0,0,0,0,0,0,1.0,150,0.0,True,0.0
2,1.0,1.0,0.0,20.0,0.0,0,0,0,0,0,1.0,150,0.0,True,0.0
1,2.0,0.0,1.0,20.0,1.0,1,0,1,1,0,5.0,936,0.0,False,1850.0
1,0.0,1.0,2.0,34.0,0.0,0,0,0,0,0,6.0,743,0.0,True,0.0
1,0.0,1.0,1.0,17.0,0.0,0,0,0,0,0,6.0,744,0.0,True,0.0
1,0.0,0.0,2.0,20.0,0.0,0,1,0,0,1,4.0,297,1.0,True,828.0
1,0.0,0.0,2.0,42.0,0.0,0,1,0,1,1,4.0,298,1.0,False,1619.0
1,0.0,0.0,2.0,28.0,0.0,0,1,1,0,0,5.0,853,1.0,True,696.0
1,2.0,0.0,2.0,43.0,0.0,1,1,1,1,0,5.0,937,0.0,True,2504.0
1,1.0,0.0,1.0,55.0,1.0,0,1,0,1,1,2.0,143,0.0,False,5733.0
1,0.0,0.0,2.0,21.0,0.0,1,1,1,1,1,6.0,743,1.0,False,808.0
1,0.0,0.0,2.0,17.0,0.0,0,1,1,0,1,4.0,286,0.0,False,986.0
1,1.0,0.0,0.0,54.0,0.0,0,1,0,1,1,2.0,167,1.0,False,18596.0
1,0.0,0.0,2.0,25.0,0.0,0,1,0,0,1,5.0,854,1.0,True,754.0
1,0.0,0.0,2.0,29.0,0.0,0,1,1,0,0,6.0,744,1.0,True,908.0
1,1.0,0.0,0.0,45.0,0.0,0,1,0,1,1,2.0,168,1.0,False,6631.0
1,1.0,1.0,2.0,31.0,0.0,0,0,0,0,0,1.0,180,1.0,True,0.0
1,1.0,1.0,0.0,19.0,0.0,0,0,0,0,0,2.0,169,1.0,True,0.0
1,0.0,0.0,2.0,30.0,0.0,0,1,0,0,1,6.0,745,0.0,False,49.0
1,0.0,0.0,2.0,24.0,0.0,1,1,0,0,1,6.0,746,0.0,False,704.0
1,0.0,0.0,2.0,29.0,0.0,0,1,1,1,1,5.0,939,0.0,False,933.0
1,2.0,0.0,2.0,42.0,0.0,1,0,1,0,1,5.0,940,0.0,False,5963.0
2,1.0,1.0,0.0,29.0,0.0,0,0,0,0,0,1.0,151,0.0,True,0.0
2,1.0,1.0,0.0,37.0,0.0,0,1,1,1,1,1.0,151,0.0,False,6429.0
1,1.0,1.0,2.0,64.0,0.0,0,0,0,0,0,2.0,170,1.0,True,0.0
1,0.0,1.0,2.0,24.0,0.0,0,0,0,0,0,6.0,745,1.0,True,0.0
1,0.0,0.0,0.0,23.0,0.0,1,0,0,1,1,6.0,746,1.0,False,809.0
1,0.0,0.0,2.0,22.0,0.0,1,1,1,1,1,5.0,856,1.0,True,758.0
1,2.0,0.0,2.0,23.0,0.0,1,1,1,0,1,5.0,857,1.0,False,1861.0
1,0.0,0.0,2.0,21.0,0.0,1,1,1,1,0,5.0,941,0.0,False,796.0
1,0.0,0.0,2.0,37.0,0.0,1,1,0,1,1,5.0,942,0.0,False,1553.0
1,2.0,1.0,2.0,17.0,0.0,1,0,1,0,0,5.0,858,1.0,True,2429.0
1,2.0,1.0,2.0,35.0,0.0,0,0,0,0,0,5.0,860,1.0,True,0.0
2,1.0,0.0,2.0,33.0,0.0,0,1,0,1,1,1.0,181,1.0,True,5755.0
2,1.0,0.0,0.0,37.0,0.0,0,1,0,1,1,1.0,181,1.0,True,2617.0
1,1.0,0.0,0.0,32.0,0.0,0,1,0,1,1,1.0,182,1.0,False,7570.0
1,2.0,0.0,0.0,31.0,0.0,1,0,0,1,1,5.0,943,0.0,False,547.0
1,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,0.0,42,0.0,False,10554.0
1,1.0,1.0,0.0,34.0,0.0,0,0,0,0,0,4.0,287,0.0,True,0.0
4,2.0,0.0,2.0,9.0,0.0,0,0,0,0,0,5.0,862,1.0,True,0.0
4,2.0,1.0,2.0,25.0,0.0,0,0,0,0,0,5.0,862,1.0,True,0.0
4,2.0,1.0,2.0,29.0,0.0,0,0,0,0,0,5.0,862,1.0,True,0.0
4,2.0,1.0,2.0,1.0,0.0,0,0,0,0,0,5.0,862,1.0,True,0.0
1,0.0,0.0,2.0,30.0,0.0,1,1,0,1,0,6.0,750,1.0,True,808.0
4,1.0,0.0,2.0,64.0,0.0,1,1,0,1,1,2.0,144,0.0,False,5629.0
4,1.0,0.0,2.0,31.0,0.0,0,1,1,1,1,2.0,144,0.0,False,27848.0
4,1.0,0.0,2.0,27.0,0.0,1,1,0,1,1,2.0,144,0.0,True,3200.0
4,1.0,0.0,2.0,29.0,0.0,0,1,0,1,1,2.0,144,0.0,False,15991.0
1,1.0,1.0,2.0,25.0,0.0,0,0,0,0,0,2.0,145,0.0,True,0.0
1,0.0,1.0,2.0,28.0,0.0,0,0,0,0,0,6.0,751,1.0,True,0.0
1,0.0,1.0,2.0,32.0,0.0,0,0,0,0,0,6.0,748,0.0,True,0.0
1,0.0,0.0,0.0,36.0,0.0,0,0,0,1,1,5.0,945,0.0,False,727.0
2,1.0,0.0,0.0,26.0,0.0,0,1,1,1,1,2.0,171,1.0,True,3888.0
2,1.0,0.0,2.0,36.0,0.0,1,1,1,1,1,2.0,171,1.0,False,18537.0
1,0.0,0.0,2.0,37.0,0.0,1,1,1,1,0,6.0,753,1.0,False,1792.0
1,0.0,0.0,2.0,45.0,0.0,0,0,0,1,0,6.0,750,0.0,False,774.0
2,1.0,0.0,2.0,22.0,0.0,1,1,0,1,1,2.0,172,1.0,False,3801.0
2,1.0,0.0,0.0,24.0,0.0,1,1,0,1,1,2.0,172,1.0,False,9570.0
1,0.0,0.0,1.0,23.0,0.0,0,1,1,1,1,6.0,751,0.0,False,774.0
1,0.0,0.0,0.0,31.0,0.0,1,1,1,1,1,5.0,864,1.0,True,1051.0
1,1.0,0.0,2.0,37.0,0.0,1,1,0,0,1,2.0,173,1.0,False,7565.0
1,0.0,0.0,2.0,28.0,0.0,1,0,0,1,0,6.0,752,0.0,False,1019.0
1,0.0,1.0,2.0,23.0,0.0,0,0,0,0,0,6.0,754,1.0,True,0.0
1,0.0,0.0,0.0,14.0,0.0,0,1,1,1,0,6.0,755,1.0,True,770.0
1,1.0,1.0,2.0,40.0,0.0,0,0,0,0,0,1.0,152,0.0,True,0.0
1,2.0,0.0,2.0,42.0,0.0,1,0,1,0,1,5.0,865,1.0,True,2599.0
1,0.0,0.0,2.0,53.0,0.0,1,1,1,1,1,5.0,866,1.0,False,1442.0
1,0.0,1.0,2.0,46.0,0.0,0,0,0,0,0,6.0,757,1.0,False,0.0
1,2.0,0.0,2.0,28.0,0.0,0,1,1,0,0,4.0,289,0.0,True,2082.0
1,0.0,1.0,0.0,25.0,0.0,0,0,0,0,0,6.0,753,0.0,True,0.0
1,1.0,0.0,1.0,34.0,1.0,0,0,1,1,1,2.0,146,0.0,True,44.0
1,2.0,0.0,2.0,58.0,0.0,1,0,1,1,0,5.0,868,1.0,False,1348.0
7,1.0,0.0,2.0,31.0,0.0,0,1,1,1,0,1.0,183,1.0,True,2522.0
7,1.0,1.0,0.0,24.0,0.0,0,0,0,0,0,1.0,183,1.0,True,0.0
7,1.0,0.0,2.0,52.0,0.0,0,1,1,1,1,1.0,183,1.0,True,3455.0
7,1.0,1.0,0.0,25.0,0.0,0,0,0,0,0,1.0,183,1.0,True,0.0
7,1.0,1.0,2.0,17.0,0.0,0,0,0,0,0,1.0,183,1.0,True,0.0
7,1.0,0.0,2.0,27.0,0.0,0,1,1,1,1,1.0,183,1.0,False,3581.0
7,1.0,1.0,0.0,29.0,0.0,0,0,0,0,0,1.0,183,1.0,True,0.0
1,1.0,0.0,2.0,45.0,0.0,0,1,1,1,1,2.0,175,1.0,True,8573.0
1,0.0,0.0,1.0,28.0,0.0,0,1,0,0,1,5.0,870,1.0,True,692.0
1,1.0,1.0,0.0,25.0,0.0,0,0,0,0,0,2.0,147,0.0,True,0.0
5,1.0,1.0,2.0,57.0,0.0,0,0,0,0,0,2.0,176,1.0,True,0.0
5,1.0,1.0,2.0,68.0,0.0,0,0,0,0,0,2.0,176,1.0,True,0.0
5,1.0,0.0,0.0,26.0,0.0,0,1,1,1,1,2.0,176,1.0,False,11426.0
5,1.0,0.0,2.0,52.0,0.0,1,1,0,1,1,2.0,176,1.0,False,4314.0
5,1.0,0.0,2.0,36.0,0.0,0,1,0,1,1,2.0,176,1.0,False,5843.0
1,0.0,0.0,1.0,41.0,0.0,1,1,0,1,0,6.0,754,0.0,False,753.0
1,0.0,0.0,2.0,14.0,0.0,1,0,1,0,0,4.0,299,1.0,False,906.0
1,0.0,1.0,1.0,16.0,0.0,0,0,0,0,0,6.0,755,0.0,True,0.0
1,2.0,0.0,2.0,24.0,0.0,1,0,1,0,0,1.0,266,0.0,False,1173.0
1,1.0,0.0,2.0,62.0,1.0,0,1,0,1,0,1.0,153,0.0,True,3375.0
1,0.0,0.0,0.0,26.0,0.0,1,1,0,0,1,6.0,760,1.0,True,810.0
1,0.0,0.0,2.0,45.0,0.0,1,1,1,1,1,5.0,871,1.0,False,871.0
1,1.0,0.0,2.0,41.0,0.0,0,1,0,1,0,2.0,178,1.0,False,4442.0
1,0.0,0.0,2.0,36.0,0.0,0,1,0,0,0,5.0,947,0.0,True,724.0
1,0.0,0.0,0.0,13.0,0.0,1,1,1,1,1,5.0,872,1.0,True,3096.0
2,1.0,0.0,2.0,48.0,0.0,0,1,0,1,1,1.0,184,1.0,True,9636.0
2,1.0,1.0,2.0,29.0,0.0,0,0,0,0,0,1.0,184,1.0,True,0.0
1,0.0,0.0,1.0,22.0,0.0,1,1,0,1,1,5.0,873,1.0,True,670.0
1,1.0,0.0,2.0,39.0,0.0,1,0,1,1,0,5.0,874,1.0,True,640.0
1,0.0,0.0,2.0,45.0,0.0,1,1,0,0,0,4.0,290,0.0,False,1625.0
1,0.0,0.0,2.0,42.0,0.0,1,1,0,1,1,6.0,762,1.0,False,1778.0
1,1.0,0.0,2.0,33.0,0.0,0,1,0,1,1,2.0,179,1.0,True,8346.0
1,0.0,0.0,2.0,27.0,0.0,0,1,1,1,0,5.0,1505,1.0,True,997.0
1,0.0,0.0,2.0,47.0,0.0,0,1,0,1,1,4.0,302,1.0,False,788.0
1,1.0,1.0,2.0,20.0,0.0,0,0,0,0,0,4.0,291,0.0,True,0.0
2,1.0,1.0,0.0,32.0,0.0,0,0,0,0,0,1.0,154,0.0,True,0.0
2,1.0,1.0,2.0,54.0,0.0,0,0,0,0,0,1.0,154,0.0,True,0.0
2,0.0,0.0,2.0,23.0,0.0,0,1,0,0,1,5.0,875,1.0,False,2118.0
2,0.0,0.0,2.0,9.0,0.0,0,0,0,0,0,6.0,763,1.0,False,0.0
1,0.0,0.0,2.0,17.0,0.0,1,0,1,0,0,6.0,756,0.0,False,849.0
2,1.0,0.0,2.0,26.0,0.0,0,1,0,1,1,3.0,147,1.0,False,4152.0
2,1.0,0.0,2.0,38.0,0.0,0,1,0,0,1,3.0,147,1.0,False,7396.0
1,0.0,0.0,2.0,24.0,0.0,1,0,0,0,0,5.0,876,1.0,False,703.0
7,0.0,0.0,2.0,30.0,0.0,1,1,1,1,1,5.0,948,0.0,True,2525.0
7,0.0,1.0,0.0,2.0,0.0,0,0,0,0,0,6.0,757,0.0,False,0.0
7,0.0,1.0,2.0,4.0,0.0,0,0,0,0,0,6.0,757,0.0,True,0.0
7,0.0,1.0,2.0,9.0,0.0,0,0,0,0,0,6.0,757,0.0,False,0.0
7,0.0,0.0,2.0,30.0,0.0,0,0,1,1,0,5.0,948,0.0,False,3437.0
7,0.0,1.0,2.0,5.0,0.0,0,0,0,0,0,6.0,757,0.0,False,0.0
7,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,6.0,757,0.0,False,0.0
3,1.0,0.0,2.0,32.0,0.0,1,1,0,0,1,2.0,148,0.0,False,7833.0
3,1.0,1.0,2.0,53.0,0.0,0,0,0,0,0,2.0,148,0.0,True,0.0
3,1.0,0.0,2.0,46.0,0.0,0,1,0,1,1,2.0,148,0.0,True,4169.0
6,0.0,1.0,2.0,2.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
6,0.0,1.0,2.0,1.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
6,0.0,1.0,2.0,11.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
6,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
6,0.0,1.0,2.0,33.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
6,0.0,1.0,0.0,3.0,0.0,0,0,0,0,0,6.0,765,1.0,True,0.0
1,0.0,0.0,2.0,38.0,0.0,1,1,1,1,0,4.0,303,1.0,False,994.0
1,0.0,1.0,1.0,21.0,0.0,0,0,0,0,0,6.0,758,0.0,False,0.0
1,0.0,1.0,2.0,41.0,0.0,0,0,0,0,0,0.0,1534,0.0,True,0.0
2,1.0,1.0,0.0,64.0,0.0,0,0,0,0,0,2.0,180,1.0,True,0.0
2,1.0,1.0,0.0,27.0,1.0,0,0,0,0,0,2.0,180,1.0,True,0.0
1,0.0,1.0,0.0,41.0,0.0,0,0,0,0,0,6.0,759,0.0,False,0.0
1,0.0,0.0,2.0,19.0,0.0,1,1,1,1,0,5.0,950,0.0,False,639.0
1,0.0,0.0,2.0,42.0,0.0,0,0,1,1,1,6.0,760,0.0,True,1804.0
1,1.0,0.0,0.0,30.0,0.0,0,1,0,1,1,2.0,150,0.0,False,5882.0
1,0.0,0.0,2.0,38.0,0.0,1,1,0,1,1,5.0,951,0.0,False,870.0
1,1.0,0.0,2.0,63.0,0.0,0,1,1,1,1,2.0,181,1.0,True,7670.0
4,2.0,0.0,2.0,17.0,0.0,0,0,1,0,1,3.0,155,0.0,False,40.0
4,2.0,1.0,2.0,2.0,0.0,0,0,0,0,0,5.0,952,0.0,True,0.0
4,2.0,0.0,2.0,19.0,0.0,0,0,0,0,0,5.0,952,0.0,True,0.0
4,2.0,0.0,2.0,37.0,0.0,1,1,1,0,0,3.0,155,0.0,False,1182.0
1,2.0,0.0,2.0,50.0,0.0,1,0,1,1,0,5.0,878,1.0,True,1128.0
1,0.0,0.0,2.0,38.0,0.0,0,1,1,0,0,6.0,768,1.0,True,787.0
1,1.0,0.0,2.0,28.0,1.0,0,1,0,1,1,2.0,182,1.0,True,4889.0
2,1.0,1.0,2.0,35.0,0.0,0,0,0,0,0,1.0,156,0.0,True,0.0
2,1.0,0.0,2.0,27.0,0.0,1,1,0,1,0,1.0,156,0.0,False,15815.0
1,0.0,0.0,2.0,15.0,0.0,0,1,0,1,0,6.0,769,1.0,False,756.0
2,1.0,0.0,2.0,29.0,1.0,0,1,0,1,1,1.0,186,1.0,False,6659.0
2,1.0,1.0,0.0,65.0,0.0,0,0,0,0,0,1.0,186,1.0,True,0.0
1,0.0,0.0,0.0,27.0,0.0,0,1,0,1,0,5.0,881,1.0,True,701.0
3,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,5.0,882,1.0,True,0.0
3,2.0,0.0,2.0,21.0,0.0,1,0,1,0,0,5.0,882,1.0,False,3149.0
3,2.0,1.0,2.0,19.0,0.0,0,0,0,0,0,5.0,882,1.0,True,0.0
